key,generation,grandChild,survivedTime,eatenTrees,reproduced,timeOfDeath,drown
290, 1, 0, 22, 1, 0, 0, 1
145, 1, 0, 25, 0, 0, 0, 1
163, 1, 0, 25, 0, 0, 0, 1
260, 1, 0, 25, 0, 0, 0, 1
100, 1, 0, 27, 0, 0, 0, 1
277, 1, 0, 30, 1, 0, 0, 1
148, 1, 0, 31, 1, 0, 0, 1
227, 1, 0, 40, 0, 0, 0, 1
17, 1, 0, 43, 0, 0, 0, 1
101, 1, 0, 43, 0, 0, 0, 1
91, 1, 0, 44, 0, 0, 0, 1
214, 1, 0, 48, 0, 0, 0, 1
147, 1, 0, 57, 0, 0, 1, 1
274, 1, 0, 58, 0, 0, 1, 1
146, 1, 0, 59, 1, 0, 1, 1
113, 1, 0, 60, 1, 0, 1, 1
105, 1, 0, 61, 0, 0, 1, 1
159, 1, 0, 61, 0, 0, 1, 1
109, 1, 0, 62, 0, 0, 1, 1
279, 1, 0, 64, 0, 0, 1, 1
248, 1, 0, 74, 0, 0, 1, 1
281, 1, 0, 74, 0, 0, 1, 1
210, 1, 0, 81, 0, 0, 1, 1
123, 1, 0, 82, 0, 0, 1, 1
122, 1, 0, 89, 0, 0, 1, 1
125, 1, 0, 89, 0, 0, 1, 1
1, 1, 0, 97, 0, 0, 1, 1
166, 1, 0, 98, 0, 0, 1, 1
0, 1, 0, 100, 0, 0, 1, 0
2, 1, 0, 100, 0, 0, 1, 0
3, 1, 0, 100, 0, 0, 1, 0
4, 1, 0, 100, 0, 0, 1, 0
5, 1, 0, 100, 0, 0, 1, 0
6, 1, 0, 100, 0, 0, 1, 0
7, 1, 0, 100, 0, 0, 1, 0
8, 1, 0, 100, 0, 0, 1, 0
9, 1, 0, 100, 0, 0, 1, 0
10, 1, 0, 100, 0, 0, 1, 0
11, 1, 0, 100, 0, 0, 1, 0
12, 1, 0, 100, 0, 0, 1, 0
13, 1, 0, 100, 0, 0, 1, 0
14, 1, 0, 100, 0, 0, 1, 0
15, 1, 0, 100, 0, 0, 1, 0
16, 1, 0, 100, 0, 0, 1, 0
18, 1, 0, 100, 0, 0, 1, 0
20, 1, 0, 100, 0, 0, 1, 0
22, 1, 0, 100, 0, 0, 1, 0
23, 1, 0, 100, 0, 0, 1, 0
25, 1, 0, 100, 0, 0, 1, 0
26, 1, 0, 100, 0, 0, 1, 0
27, 1, 0, 100, 0, 0, 1, 0
28, 1, 0, 100, 0, 0, 1, 0
29, 1, 0, 100, 0, 0, 1, 0
30, 1, 0, 100, 0, 0, 1, 0
31, 1, 0, 100, 0, 0, 1, 0
32, 1, 0, 100, 0, 0, 1, 0
33, 1, 0, 100, 0, 0, 1, 0
34, 1, 0, 100, 0, 0, 1, 0
35, 1, 0, 100, 0, 0, 1, 0
36, 1, 0, 100, 0, 0, 1, 0
37, 1, 0, 100, 0, 0, 1, 0
38, 1, 0, 100, 0, 0, 1, 0
39, 1, 0, 100, 0, 0, 1, 0
41, 1, 0, 100, 0, 0, 1, 0
42, 1, 0, 100, 0, 0, 1, 0
43, 1, 0, 100, 0, 0, 1, 0
44, 1, 0, 100, 0, 0, 1, 0
45, 1, 0, 100, 0, 0, 1, 0
46, 1, 0, 100, 0, 0, 1, 0
47, 1, 0, 100, 0, 0, 1, 0
48, 1, 0, 100, 0, 0, 1, 0
49, 1, 0, 100, 0, 0, 1, 0
50, 1, 0, 100, 0, 0, 1, 0
51, 1, 0, 100, 0, 0, 1, 0
52, 1, 0, 100, 0, 0, 1, 0
53, 1, 0, 100, 0, 0, 1, 0
54, 1, 0, 100, 0, 0, 1, 0
55, 1, 0, 100, 0, 0, 1, 0
56, 1, 0, 100, 0, 0, 1, 0
57, 1, 0, 100, 0, 0, 1, 0
58, 1, 0, 100, 0, 0, 1, 0
59, 1, 0, 100, 0, 0, 1, 0
60, 1, 0, 100, 0, 0, 1, 0
61, 1, 0, 100, 0, 0, 1, 0
62, 1, 0, 100, 0, 0, 1, 0
63, 1, 0, 100, 0, 0, 1, 0
64, 1, 0, 100, 0, 0, 1, 0
65, 1, 0, 100, 0, 0, 1, 0
66, 1, 0, 100, 0, 0, 1, 0
67, 1, 0, 100, 0, 0, 1, 0
68, 1, 0, 100, 0, 0, 1, 0
69, 1, 0, 100, 0, 0, 1, 0
70, 1, 0, 100, 0, 0, 1, 0
71, 1, 0, 100, 0, 0, 1, 0
72, 1, 0, 100, 0, 0, 1, 0
73, 1, 0, 100, 0, 0, 1, 0
74, 1, 0, 100, 0, 0, 1, 0
75, 1, 0, 100, 0, 0, 1, 0
76, 1, 0, 100, 0, 0, 1, 0
77, 1, 0, 100, 0, 0, 1, 0
78, 1, 0, 100, 0, 0, 1, 0
79, 1, 0, 100, 0, 0, 1, 0
80, 1, 0, 100, 0, 0, 1, 0
81, 1, 0, 100, 0, 0, 1, 0
82, 1, 0, 100, 0, 0, 1, 0
83, 1, 0, 100, 0, 0, 1, 0
84, 1, 0, 100, 0, 0, 1, 0
86, 1, 0, 100, 0, 0, 1, 0
87, 1, 0, 100, 0, 0, 1, 0
88, 1, 0, 100, 0, 0, 1, 0
89, 1, 0, 100, 0, 0, 1, 0
90, 1, 0, 100, 0, 0, 1, 0
92, 1, 0, 100, 0, 0, 1, 0
93, 1, 0, 100, 0, 0, 1, 0
94, 1, 0, 100, 0, 0, 1, 0
97, 1, 0, 100, 0, 0, 1, 0
98, 1, 0, 100, 0, 0, 1, 0
99, 1, 0, 100, 0, 0, 1, 0
102, 1, 0, 100, 0, 0, 1, 0
103, 1, 0, 100, 0, 0, 1, 0
104, 1, 0, 100, 0, 0, 1, 0
106, 1, 0, 100, 0, 0, 1, 0
107, 1, 0, 100, 0, 0, 1, 0
108, 1, 0, 100, 0, 0, 1, 0
110, 1, 0, 100, 0, 0, 1, 0
111, 1, 0, 100, 0, 0, 1, 0
112, 1, 0, 100, 0, 0, 1, 0
114, 1, 0, 100, 0, 0, 1, 0
115, 1, 0, 100, 0, 0, 1, 0
116, 1, 0, 100, 0, 0, 1, 0
117, 1, 0, 100, 0, 0, 1, 0
118, 1, 0, 100, 0, 0, 1, 0
120, 1, 0, 100, 0, 0, 1, 0
121, 1, 0, 100, 0, 0, 1, 0
124, 1, 0, 100, 0, 0, 1, 0
126, 1, 0, 100, 0, 0, 1, 0
128, 1, 0, 100, 0, 0, 1, 0
129, 1, 0, 100, 0, 0, 1, 0
130, 1, 0, 100, 0, 0, 1, 0
131, 1, 0, 100, 0, 0, 1, 0
132, 1, 0, 100, 0, 0, 1, 0
133, 1, 0, 100, 0, 0, 1, 0
134, 1, 0, 100, 0, 0, 1, 0
135, 1, 0, 100, 0, 0, 1, 0
137, 1, 0, 100, 0, 0, 1, 1
138, 1, 0, 100, 0, 0, 1, 0
139, 1, 0, 100, 0, 0, 1, 0
140, 1, 0, 100, 0, 0, 1, 0
141, 1, 0, 100, 0, 0, 1, 0
143, 1, 0, 100, 0, 0, 1, 0
149, 1, 0, 100, 0, 0, 1, 0
150, 1, 0, 100, 0, 0, 1, 0
151, 1, 0, 100, 0, 0, 1, 0
153, 1, 0, 100, 0, 0, 1, 0
154, 1, 0, 100, 0, 0, 1, 0
155, 1, 0, 100, 0, 0, 1, 0
157, 1, 0, 100, 0, 0, 1, 0
158, 1, 0, 100, 0, 0, 1, 0
160, 1, 0, 100, 0, 0, 1, 0
161, 1, 0, 100, 0, 0, 1, 0
162, 1, 0, 100, 0, 0, 1, 0
164, 1, 0, 100, 0, 0, 1, 0
165, 1, 0, 100, 0, 0, 1, 0
167, 1, 0, 100, 0, 0, 1, 0
168, 1, 0, 100, 0, 0, 1, 0
169, 1, 0, 100, 0, 0, 1, 0
170, 1, 0, 100, 0, 0, 1, 0
171, 1, 0, 100, 0, 0, 1, 0
172, 1, 0, 100, 0, 0, 1, 0
173, 1, 0, 100, 0, 0, 1, 0
174, 1, 0, 100, 0, 0, 1, 0
175, 1, 0, 100, 0, 0, 1, 0
176, 1, 0, 100, 0, 0, 1, 0
178, 1, 0, 100, 0, 0, 1, 0
180, 1, 0, 100, 0, 0, 1, 0
181, 1, 0, 100, 0, 0, 1, 0
183, 1, 0, 100, 0, 0, 1, 0
184, 1, 0, 100, 0, 0, 1, 0
185, 1, 0, 100, 0, 0, 1, 0
186, 1, 0, 100, 0, 0, 1, 0
187, 1, 0, 100, 0, 0, 1, 0
188, 1, 0, 100, 0, 0, 1, 0
189, 1, 0, 100, 0, 0, 1, 0
190, 1, 0, 100, 0, 0, 1, 0
192, 1, 0, 100, 0, 0, 1, 0
193, 1, 0, 100, 0, 0, 1, 0
194, 1, 0, 100, 0, 0, 1, 0
195, 1, 0, 100, 0, 0, 1, 0
196, 1, 0, 100, 0, 0, 1, 0
197, 1, 0, 100, 0, 0, 1, 0
199, 1, 0, 100, 0, 0, 1, 0
201, 1, 0, 100, 0, 0, 1, 0
202, 1, 0, 100, 0, 0, 1, 0
203, 1, 0, 100, 0, 0, 1, 0
204, 1, 0, 100, 0, 0, 1, 0
205, 1, 0, 100, 0, 0, 1, 0
206, 1, 0, 100, 0, 0, 1, 0
208, 1, 0, 100, 0, 0, 1, 0
209, 1, 0, 100, 0, 0, 1, 0
211, 1, 0, 100, 0, 0, 1, 0
213, 1, 0, 100, 0, 0, 1, 0
216, 1, 0, 100, 0, 0, 1, 0
217, 1, 0, 100, 0, 0, 1, 0
218, 1, 0, 100, 0, 0, 1, 0
219, 1, 0, 100, 0, 0, 1, 0
220, 1, 0, 100, 0, 0, 1, 0
221, 1, 0, 100, 0, 0, 1, 0
222, 1, 0, 100, 0, 0, 1, 0
223, 1, 0, 100, 0, 0, 1, 0
224, 1, 0, 100, 0, 0, 1, 0
225, 1, 0, 100, 0, 0, 1, 0
226, 1, 0, 100, 0, 0, 1, 0
228, 1, 0, 100, 0, 0, 1, 0
229, 1, 0, 100, 0, 0, 1, 0
230, 1, 0, 100, 0, 0, 1, 0
232, 1, 0, 100, 0, 0, 1, 0
233, 1, 0, 100, 0, 0, 1, 0
234, 1, 0, 100, 0, 0, 1, 0
235, 1, 0, 100, 0, 0, 1, 0
236, 1, 0, 100, 0, 0, 1, 0
237, 1, 0, 100, 0, 0, 1, 0
238, 1, 0, 100, 0, 0, 1, 0
239, 1, 0, 100, 0, 0, 1, 0
240, 1, 0, 100, 0, 0, 1, 0
241, 1, 0, 100, 0, 0, 1, 0
242, 1, 0, 100, 0, 0, 1, 0
243, 1, 0, 100, 0, 0, 1, 0
245, 1, 0, 100, 0, 0, 1, 0
246, 1, 0, 100, 0, 0, 1, 0
247, 1, 0, 100, 0, 0, 1, 0
251, 1, 0, 100, 0, 0, 1, 0
252, 1, 0, 100, 0, 0, 1, 0
253, 1, 0, 100, 0, 0, 1, 0
254, 1, 0, 100, 0, 0, 1, 0
255, 1, 0, 100, 0, 0, 1, 0
256, 1, 0, 100, 0, 0, 1, 0
257, 1, 0, 100, 0, 0, 1, 0
258, 1, 0, 100, 0, 0, 1, 0
259, 1, 0, 100, 0, 0, 1, 0
261, 1, 0, 100, 0, 0, 1, 0
262, 1, 0, 100, 0, 0, 1, 0
263, 1, 0, 100, 0, 0, 1, 0
264, 1, 0, 100, 0, 0, 1, 0
265, 1, 0, 100, 0, 0, 1, 0
267, 1, 0, 100, 0, 0, 1, 0
268, 1, 0, 100, 0, 0, 1, 0
269, 1, 0, 100, 0, 0, 1, 0
270, 1, 0, 100, 0, 0, 1, 0
271, 1, 0, 100, 0, 0, 1, 0
273, 1, 0, 100, 0, 0, 1, 0
275, 1, 0, 100, 0, 0, 1, 0
278, 1, 0, 100, 0, 0, 1, 0
280, 1, 0, 100, 0, 0, 1, 0
283, 1, 0, 100, 0, 0, 1, 0
285, 1, 0, 100, 0, 0, 1, 0
286, 1, 0, 100, 0, 0, 1, 0
287, 1, 0, 100, 0, 0, 1, 0
288, 1, 0, 100, 0, 0, 1, 0
289, 1, 0, 100, 0, 0, 1, 0
292, 1, 0, 100, 0, 0, 1, 0
293, 1, 0, 100, 0, 0, 1, 0
294, 1, 0, 100, 0, 0, 1, 0
295, 1, 0, 100, 0, 0, 1, 0
296, 1, 0, 100, 0, 0, 1, 0
297, 1, 0, 100, 0, 0, 1, 0
298, 1, 0, 100, 0, 0, 1, 0
299, 1, 0, 100, 0, 0, 1, 0
21, 1, 0, 102, 2, 1, 2, 1
152, 1, 0, 104, 1, 0, 2, 1
95, 1, 0, 111, 1, 0, 2, 1
272, 1, 0, 123, 2, 0, 2, 1
266, 1, 1, 73, 1, 1, 2, 1
127, 1, 0, 164, 3, 0, 3, 1
276, 1, 0, 164, 1, 0, 3, 1
21, 1, 1, 100, 0, 0, 3, 0
21, 1, 4, 14, 0, 0, 3, 1
249, 1, 0, 177, 2, 0, 3, 1
142, 1, 0, 179, 1, 0, 3, 1
266, 1, 3, 68, 0, 0, 3, 1
284, 1, 0, 190, 3, 0, 3, 1
21, 1, 3, 45, 0, 0, 3, 1
21, 1, 4, 32, 0, 0, 3, 1
85, 1, 0, 200, 1, 0, 3, 0
119, 1, 0, 200, 1, 0, 3, 0
136, 1, 0, 200, 1, 0, 3, 0
156, 1, 0, 200, 1, 0, 3, 0
177, 1, 0, 200, 1, 0, 3, 0
179, 1, 0, 200, 1, 0, 3, 0
182, 1, 0, 200, 1, 0, 3, 0
191, 1, 0, 200, 1, 0, 3, 0
198, 1, 0, 200, 1, 0, 3, 0
200, 1, 0, 200, 1, 0, 3, 0
215, 1, 0, 200, 1, 0, 3, 0
244, 1, 0, 200, 1, 0, 3, 0
250, 1, 0, 200, 1, 0, 3, 0
282, 1, 0, 200, 1, 0, 3, 0
266, 1, 2, 100, 0, 0, 3, 0
266, 1, 3, 100, 0, 0, 4, 0
207, 1, 0, 223, 2, 0, 4, 1
21, 1, 3, 100, 0, 0, 4, 0
21, 1, 5, 53, 1, 1, 4, 1
21, 1, 3, 100, 0, 0, 4, 0
21, 1, 1, 183, 3, 3, 4, 1
21, 1, 2, 29, 0, 0, 4, 1
21, 1, 5, 20, 0, 0, 4, 1
21, 1, 5, 16, 0, 0, 4, 1
21, 1, 4, 38, 0, 0, 4, 1
266, 1, 1, 185, 2, 2, 4, 1
21, 1, 4, 100, 0, 0, 4, 0
266, 1, 2, 100, 0, 0, 4, 0
21, 1, 5, 34, 0, 0, 4, 1
266, 1, 0, 282, 2, 1, 5, 0
21, 1, 6, 27, 0, 0, 5, 1
144, 1, 0, 287, 6, 0, 5, 1
21, 1, 5, 100, 0, 0, 5, 0
40, 1, 0, 291, 4, 0, 5, 1
21, 1, 4, 100, 0, 0, 5, 0
24, 1, 0, 293, 2, 0, 5, 1
96, 1, 0, 293, 3, 0, 5, 1
21, 1, 6, 100, 0, 0, 5, 0
212, 1, 0, 300, 2, 0, 5, 0
231, 1, 0, 300, 2, 0, 5, 0
266, 1, 2, 200, 1, 1, 5, 0
21, 1, 7, 60, 0, 0, 5, 1
19, 1, 0, 309, 4, 0, 5, 1
21, 1, 2, 200, 1, 1, 5, 0
21, 1, 2, 84, 0, 0, 5, 1
21, 1, 4, 148, 1, 1, 5, 1
21, 1, 5, 100, 0, 0, 5, 0
21, 1, 2, 92, 0, 0, 5, 1
21, 1, 2, 212, 2, 2, 5, 1
21, 1, 6, 100, 0, 0, 5, 0
21, 1, 6, 100, 0, 0, 5, 0
21, 1, 6, 81, 0, 0, 5, 1
21, 1, 2, 100, 0, 0, 5, 0
21, 1, 2, 100, 0, 0, 5, 0
21, 1, 2, 100, 0, 0, 5, 0
21, 1, 6, 100, 0, 0, 5, 0
21, 1, 4, 100, 0, 0, 5, 0
21, 1, 2, 100, 0, 0, 5, 0
21, 1, 5, 96, 0, 0, 6, 1
21, 1, 3, 200, 1, 1, 6, 0
21, 1, 5, 100, 0, 0, 6, 0
21, 1, 6, 100, 0, 0, 6, 0
21, 1, 6, 100, 0, 0, 6, 0
21, 1, 7, 100, 0, 0, 6, 0
266, 1, 2, 100, 0, 0, 6, 0
266, 1, 2, 100, 0, 0, 6, 0
21, 1, 6, 100, 0, 0, 6, 0
21, 1, 6, 100, 0, 0, 6, 0
21, 1, 5, 100, 0, 0, 6, 0
266, 1, 3, 100, 0, 0, 6, 0
266, 1, 4, 87, 0, 0, 6, 1
21, 1, 6, 100, 0, 0, 6, 0
21, 1, 3, 200, 1, 1, 6, 0
21, 1, 6, 110, 2, 2, 6, 1
21, 1, 6, 27, 0, 0, 6, 1
21, 1, 7, 79, 2, 1, 6, 1
21, 1, 6, 69, 1, 0, 6, 1
21, 1, 5, 100, 0, 0, 6, 0
21, 1, 5, 100, 0, 0, 6, 0
21, 1, 5, 100, 0, 0, 6, 0
21, 1, 6, 100, 0, 0, 6, 0
266, 1, 4, 100, 0, 0, 6, 0
21, 1, 6, 100, 0, 0, 6, 0
21, 1, 6, 100, 0, 0, 6, 0
21, 1, 7, 29, 0, 0, 6, 1
21, 1, 6, 100, 0, 0, 6, 0
21, 1, 6, 100, 0, 0, 6, 0
21, 1, 6, 100, 0, 0, 6, 0
21, 1, 7, 100, 0, 0, 6, 0
21, 1, 7, 100, 0, 0, 6, 0
21, 1, 8, 34, 1, 0, 6, 1
21, 1, 4, 197, 2, 2, 6, 1
21, 1, 5, 188, 2, 1, 6, 1
266, 1, 3, 129, 2, 1, 6, 1
21, 1, 7, 100, 0, 0, 6, 0
21, 1, 7, 100, 0, 0, 6, 0
266, 1, 2, 200, 1, 1, 6, 0
21, 1, 8, 58, 1, 1, 6, 1
21, 1, 3, 189, 2, 1, 6, 1
266, 1, 2, 137, 1, 0, 6, 1
21, 1, 5, 77, 1, 0, 6, 1
21, 1, 3, 73, 0, 0, 6, 1
21, 1, 6, 143, 4, 3, 6, 1
266, 1, 2, 141, 1, 0, 6, 1
21, 1, 6, 100, 0, 0, 6, 0
21, 1, 5, 179, 2, 1, 6, 1
21, 1, 5, 145, 3, 2, 6, 1
21, 1, 6, 100, 0, 0, 6, 0
21, 1, 6, 100, 0, 0, 6, 0
21, 1, 4, 216, 3, 3, 7, 1
21, 1, 6, 29, 0, 0, 7, 1
21, 1, 8, 38, 0, 0, 7, 1
21, 1, 6, 76, 0, 0, 7, 1
21, 1, 6, 114, 1, 0, 7, 1
21, 1, 6, 48, 0, 0, 7, 1
21, 1, 8, 54, 0, 0, 7, 1
21, 1, 8, 59, 2, 1, 7, 1
21, 1, 5, 200, 1, 1, 7, 0
21, 1, 7, 75, 0, 0, 7, 1
21, 1, 6, 100, 0, 0, 7, 0
21, 1, 7, 161, 2, 1, 7, 1
21, 1, 8, 19, 0, 0, 7, 1
21, 1, 5, 100, 0, 0, 7, 0
21, 1, 5, 100, 0, 0, 7, 0
21, 1, 5, 100, 1, 0, 7, 0
21, 1, 5, 100, 0, 0, 7, 0
21, 1, 8, 100, 0, 0, 7, 0
21, 1, 6, 100, 0, 0, 7, 0
21, 1, 6, 100, 0, 0, 7, 0
291, 1, 0, 423, 4, 0, 7, 1
21, 1, 7, 39, 0, 0, 7, 1
21, 1, 4, 235, 4, 2, 7, 1
21, 1, 8, 100, 0, 0, 7, 0
21, 1, 5, 67, 0, 0, 7, 1
21, 1, 4, 100, 0, 0, 7, 0
21, 1, 8, 87, 1, 0, 7, 1
21, 1, 6, 18, 0, 0, 7, 1
21, 1, 8, 49, 0, 0, 7, 1
21, 1, 8, 100, 0, 0, 7, 0
21, 1, 9, 100, 0, 0, 8, 0
21, 1, 8, 100, 0, 0, 8, 0
21, 1, 6, 115, 2, 1, 8, 1
21, 1, 6, 100, 0, 0, 8, 0
21, 1, 6, 100, 0, 0, 8, 0
21, 1, 8, 100, 0, 0, 8, 0
21, 1, 6, 94, 0, 0, 8, 1
21, 1, 5, 200, 1, 0, 8, 0
21, 1, 6, 100, 0, 0, 8, 0
21, 1, 6, 100, 0, 0, 8, 0
21, 1, 6, 200, 1, 0, 8, 0
21, 1, 5, 155, 2, 1, 8, 1
21, 1, 4, 284, 2, 1, 8, 1
21, 1, 5, 200, 1, 0, 8, 0
21, 1, 5, 220, 4, 2, 8, 1
21, 1, 7, 100, 0, 0, 8, 0
21, 1, 6, 100, 0, 0, 8, 0
21, 1, 6, 100, 0, 0, 8, 0
21, 1, 6, 100, 0, 0, 8, 0
21, 1, 6, 100, 0, 0, 8, 0
21, 1, 6, 100, 0, 0, 8, 0
21, 1, 8, 100, 0, 0, 8, 0
21, 1, 7, 100, 1, 0, 8, 0
21, 1, 7, 100, 0, 0, 8, 0
21, 1, 6, 26, 0, 0, 8, 1
21, 1, 8, 52, 0, 0, 8, 1
21, 1, 2, 236, 2, 0, 8, 1
21, 1, 5, 100, 0, 0, 8, 0
21, 1, 5, 100, 0, 0, 8, 0
21, 1, 6, 136, 4, 2, 8, 1
21, 1, 7, 205, 4, 2, 8, 1
21, 1, 8, 83, 1, 0, 8, 1
21, 1, 5, 76, 1, 0, 8, 1
21, 1, 7, 207, 2, 1, 8, 1
21, 1, 9, 27, 1, 0, 8, 1
21, 1, 3, 295, 4, 2, 8, 1
21, 1, 7, 100, 0, 0, 8, 0
21, 1, 3, 344, 6, 2, 8, 1
21, 1, 6, 264, 2, 1, 8, 1
21, 1, 5, 254, 3, 1, 8, 1
21, 1, 6, 142, 1, 0, 8, 1
21, 1, 7, 100, 0, 0, 8, 0
21, 1, 6, 208, 4, 2, 8, 1
21, 1, 8, 100, 0, 0, 8, 0
21, 1, 9, 100, 0, 0, 8, 0
21, 1, 3, 200, 1, 0, 9, 0
21, 1, 8, 95, 0, 0, 9, 1
21, 1, 6, 100, 0, 0, 9, 0
21, 1, 6, 100, 0, 0, 9, 0
21, 1, 6, 100, 0, 0, 9, 0
21, 1, 6, 100, 0, 0, 9, 0
21, 1, 6, 100, 0, 0, 9, 0
21, 1, 6, 200, 1, 0, 9, 0
21, 1, 4, 69, 0, 0, 9, 1
21, 1, 5, 36, 0, 0, 9, 1
21, 1, 7, 26, 0, 0, 9, 1
21, 1, 4, 172, 1, 1, 9, 1
21, 1, 10, 100, 0, 0, 9, 0
21, 1, 8, 26, 0, 0, 9, 1
21, 1, 8, 91, 1, 0, 9, 1
21, 1, 6, 128, 1, 0, 9, 1
21, 1, 5, 305, 4, 2, 9, 1
21, 1, 5, 286, 8, 4, 9, 1
21, 1, 8, 100, 0, 0, 9, 1
21, 1, 8, 100, 0, 0, 9, 0
21, 1, 7, 82, 0, 0, 9, 1
21, 1, 6, 100, 0, 0, 9, 0
21, 1, 9, 100, 0, 0, 9, 0
21, 1, 8, 100, 0, 0, 9, 0
21, 1, 7, 100, 0, 0, 9, 0
21, 1, 7, 100, 0, 0, 9, 0
21, 1, 7, 100, 0, 0, 9, 0
21, 1, 6, 79, 0, 0, 9, 1
21, 1, 6, 100, 0, 0, 9, 0
21, 1, 6, 100, 0, 0, 9, 0
21, 1, 6, 100, 0, 0, 9, 0
21, 1, 6, 100, 0, 0, 9, 0
21, 1, 6, 100, 0, 0, 9, 0
21, 1, 7, 100, 0, 0, 9, 0
21, 1, 7, 207, 8, 5, 9, 0
21, 1, 7, 37, 1, 0, 9, 1
21, 1, 6, 341, 5, 0, 9, 1
21, 1, 4, 100, 0, 0, 9, 0
21, 1, 4, 100, 0, 0, 9, 0
21, 1, 9, 37, 1, 0, 9, 1
21, 1, 7, 279, 6, 0, 9, 1
21, 1, 7, 100, 0, 0, 9, 0
21, 1, 8, 79, 0, 0, 9, 1
21, 1, 7, 101, 1, 0, 9, 1
21, 1, 6, 100, 0, 0, 9, 0
21, 1, 7, 15, 0, 0, 9, 1
21, 1, 5, 357, 4, 1, 9, 1
21, 1, 9, 200, 1, 0, 9, 0
21, 1, 6, 200, 1, 0, 9, 0
21, 1, 6, 94, 0, 0, 9, 1
21, 1, 6, 100, 0, 0, 9, 0
21, 1, 6, 100, 0, 0, 9, 0
21, 1, 8, 66, 0, 0, 9, 1
21, 1, 6, 100, 0, 0, 10, 0
21, 1, 6, 100, 0, 0, 10, 0
21, 1, 9, 129, 1, 0, 10, 1
21, 1, 8, 128, 1, 0, 10, 1
21, 1, 7, 300, 2, 1, 10, 0
21, 1, 6, 209, 2, 1, 10, 1
21, 1, 8, 100, 0, 0, 10, 0
21, 1, 8, 100, 0, 0, 10, 0
21, 1, 8, 100, 0, 0, 10, 0
21, 1, 8, 100, 0, 0, 10, 0
21, 1, 11, 100, 0, 0, 10, 0
21, 1, 8, 143, 1, 0, 10, 1
21, 1, 4, 126, 3, 1, 10, 1
21, 1, 6, 112, 1, 0, 10, 1
21, 1, 8, 95, 1, 0, 10, 0
21, 1, 6, 214, 2, 1, 10, 1
21, 1, 7, 100, 0, 0, 10, 0
21, 1, 7, 54, 1, 0, 10, 1
21, 1, 5, 171, 1, 0, 10, 1
21, 1, 8, 100, 0, 0, 10, 0
21, 1, 8, 100, 0, 0, 10, 0
21, 1, 5, 100, 0, 0, 10, 0
21, 1, 6, 84, 0, 0, 10, 1
21, 1, 7, 15, 0, 0, 10, 1
21, 1, 8, 51, 0, 0, 10, 1
21, 1, 7, 48, 1, 0, 10, 1
21, 1, 7, 339, 5, 2, 10, 1
21, 1, 6, 90, 0, 0, 10, 1
21, 1, 8, 65, 1, 0, 10, 1
21, 1, 3, 64, 0, 0, 10, 1
21, 1, 5, 393, 4, 3, 10, 1
21, 1, 8, 100, 0, 0, 10, 0
21, 1, 8, 55, 1, 0, 10, 1
21, 1, 8, 50, 0, 0, 10, 1
21, 1, 6, 200, 1, 0, 10, 0
21, 1, 6, 100, 0, 0, 10, 0
21, 1, 6, 100, 0, 0, 10, 0
21, 1, 2, 361, 3, 2, 10, 1
21, 1, 7, 200, 1, 0, 10, 0
21, 1, 5, 356, 3, 1, 10, 1
21, 1, 10, 183, 6, 3, 10, 1
21, 1, 8, 96, 2, 1, 10, 1
21, 1, 3, 77, 1, 0, 10, 1
21, 1, 8, 14, 0, 0, 10, 1
21, 1, 12, 19, 0, 0, 10, 1
21, 1, 7, 100, 0, 0, 10, 0
21, 1, 7, 74, 0, 0, 10, 1
21, 1, 9, 100, 0, 0, 11, 0
21, 1, 8, 90, 0, 0, 11, 1
21, 1, 6, 115, 3, 1, 11, 1
21, 1, 2, 376, 3, 0, 11, 1
21, 1, 5, 417, 7, 4, 11, 1
21, 1, 6, 200, 1, 0, 11, 0
21, 1, 7, 98, 1, 0, 11, 1
21, 1, 4, 436, 4, 3, 11, 1
21, 1, 8, 27, 0, 0, 11, 1
21, 1, 7, 280, 2, 1, 11, 0
21, 1, 7, 114, 3, 1, 11, 1
21, 1, 9, 51, 0, 0, 11, 1
21, 1, 11, 100, 0, 0, 11, 0
21, 1, 11, 100, 0, 0, 11, 0
21, 1, 11, 100, 0, 0, 11, 0
21, 1, 8, 100, 0, 0, 11, 0
21, 1, 8, 100, 0, 0, 11, 0
21, 1, 7, 40, 0, 0, 11, 1
21, 1, 8, 33, 0, 0, 11, 1
21, 1, 5, 300, 2, 1, 11, 0
21, 1, 3, 97, 2, 1, 11, 1
21, 1, 9, 165, 1, 0, 11, 1
21, 1, 7, 100, 0, 0, 11, 0
21, 1, 8, 100, 0, 0, 11, 0
21, 1, 8, 80, 1, 0, 11, 1
21, 1, 9, 75, 3, 1, 11, 1
21, 1, 9, 100, 0, 0, 11, 0
21, 1, 8, 95, 2, 1, 11, 1
21, 1, 9, 19, 0, 0, 11, 1
21, 1, 7, 182, 3, 1, 11, 1
21, 1, 8, 100, 0, 0, 11, 0
21, 1, 8, 100, 0, 0, 11, 0
21, 1, 7, 100, 1, 0, 11, 0
21, 1, 7, 100, 0, 0, 11, 0
21, 1, 8, 100, 0, 0, 11, 0
21, 1, 8, 100, 0, 0, 11, 0
21, 1, 11, 94, 0, 0, 11, 0
21, 1, 6, 66, 1, 0, 11, 1
21, 1, 8, 100, 0, 0, 11, 0
21, 1, 12, 77, 0, 0, 11, 1
21, 1, 6, 207, 2, 1, 11, 1
